lat,lng,desc,zip,title,timeStamp,twp,addr,e
40.0222341,-75.3254704,COUNTY LINE RD & CONESTOGA RD;  LOWER MERION; Station 313; 2015-12-20 @ 20:24:10;,19010,EMS: ALTERED MENTAL STATUS,2015-12-20 20:27:00,LOWER MERION,COUNTY LINE RD & CONESTOGA RD,1
40.1374953,-75.2117350,PENNSYLVANIA AVE & FORT WASHINGTON AVE; UPPER DUBLIN; 2015-12-20 @ 20:25:55;,19034,Traffic: DISABLED VEHICLE -,2015-12-20 20:27:01,UPPER DUBLIN,PENNSYLVANIA AVE & FORT WASHINGTON AVE,1
40.1194490,-75.1926774,WALNUT AVE & ORELAND MILL RD; SPRINGFIELD; 2015-12-20 @ 20:23:31;,19075,Traffic: DISABLED VEHICLE -,2015-12-20 20:27:01,SPRINGFIELD,WALNUT AVE & ORELAND MILL RD,1
40.3119448,-75.6114018,GILBERTSVILLE RD & YODER AVE;  DOUGLASS; Station 332; 2015-12-20 @ 20:31:39;,19525,EMS: CVA/STROKE,2015-12-20 20:37:01,DOUGLASS,GILBERTSVILLE RD & YODER AVE,1
40.2442013,-75.5824030,HIGH ST & S PARK RD;  LOWER POTTSGROVE; Station 329; 2015-12-20 @ 20:43:07;,19464,EMS: FALL VICTIM,2015-12-20 20:46:01,LOWER POTTSGROVE,HIGH ST & S PARK RD,1
40.1245311,-75.3353349,POWELL ST & E FORNANCE ST;  NORRISTOWN; Station 308A; 2015-12-20 @ 20:44:42;,19401,EMS: RESPIRATORY EMERGENCY,2015-12-20 20:47:00,NORRISTOWN,POWELL ST & E FORNANCE ST,1
40.1320935,-75.3247075,HANCOCK AVE & 1ST ST;  EAST NORRITON; Station 308; 2015-12-20 @ 20:53:13;,19401,EMS: SYNCOPAL EPISODE,2015-12-20 20:57:00,EAST NORRITON,HANCOCK AVE & 1ST ST,1
40.2109404,-75.2782317,PENNSYLVANIA AVE & RR OVERPASS;  NORTH WALES; Station 345B; 2015-12-20 @ 20:59:14;,19454,EMS: UNKNOWN MEDICAL EMERGENCY,2015-12-20 21:01:02,NORTH WALES,PENNSYLVANIA AVE & RR OVERPASS,1
40.1118752,-75.2850076,GERMANTOWN PIKE & PLYMOUTH RD;  PLYMOUTH; Station 308; 2015-12-20 @ 21:09:22;,19462,EMS: UNKNOWN MEDICAL EMERGENCY,2015-12-20 21:11:01,PLYMOUTH,GERMANTOWN PIKE & PLYMOUTH RD,1
40.0951710,-75.4146990,1ST AVE & FREEDOM DR; UPPER MERION; 2015-12-20 @ 21:13:35;,19406,Traffic: VEHICLE ACCIDENT -,2015-12-20 21:16:01,UPPER MERION,1ST AVE & FREEDOM DR,1
40.1264566,-75.0325277,MAPLE RD & KATHY LN;  LOWER MORELAND; Station 355; 2015-12-20 @ 21:11:13;,19006,EMS: ALTERED MENTAL STATUS,2015-12-20 21:17:01,LOWER MORELAND,MAPLE RD & KATHY LN,1
40.1147453,-75.2854469,GERMANTOWN PIKE & LAUNFALL RD;  PLYMOUTH; Station 308; 2015-12-20 @ 21:09:22;,19462,EMS: UNKNOWN MEDICAL EMERGENCY,2015-12-20 21:17:01,PLYMOUTH,GERMANTOWN PIKE & LAUNFALL RD,1
40.1130613,-75.1192289,SUSQUEHANNA RD & HUNTINGDON RD; ABINGTON; 2015-12-20 @ 21:13:32-Station:STA100;,19046,Fire: FIRE ALARM,2015-12-20 21:17:01,ABINGTON,SUSQUEHANNA RD & HUNTINGDON RD,1
40.1489971,-75.3215183,ORCHARD LN & BROOKSIDE RD;  EAST NORRITON; Station 308; 2015-12-20 @ 21:40:55;,19401,EMS: SYNCOPAL EPISODE,2015-12-20 21:42:01,EAST NORRITON,ORCHARD LN & BROOKSIDE RD,1
40.1330287,-75.3508942,CIRCLE DR & SERVICE ST;  NORRISTOWN; Station 308A; 2015-12-20 @ 21:44:04;,19403,EMS: HEMORRHAGING,2015-12-20 21:47:00,NORRISTOWN,CIRCLE DR & SERVICE ST,1
40.2502687,-75.6447277,LINCOLN AVE & N EVANS ST;  POTTSTOWN; Station 329; 2015-12-20 @ 21:42:33;,19464,EMS: MEDICAL ALERT ALARM,2015-12-20 21:47:00,POTTSTOWN,LINCOLN AVE & N EVANS ST,1
39.9995650,-75.2727520,LANCASTER AVE & CLOVER HILL RD; LOWER MERION; 2015-12-20 @ 21:41:50;,19096,Traffic: VEHICLE ACCIDENT -,2015-12-20 21:47:00,LOWER MERION,LANCASTER AVE & CLOVER HILL RD,1
40.1517741,-75.3365695, ; EAST NORRITON; 2015-12-20 @ 21:49:48;,,Traffic: DISABLED VEHICLE -,2015-12-20 21:52:02,EAST NORRITON,,1
40.1118752,-75.2850076,W GERMANTOWN PIKE & PLYMOUTH RD; PLYMOUTH; 2015-12-20 @ 21:47:03;,19462,Traffic: VEHICLE ACCIDENT -,2015-12-20 21:52:03,PLYMOUTH,W GERMANTOWN PIKE & PLYMOUTH RD,1
40.1405049,-75.3108737,GERMANTOWN PIKE & HANNAH AVE;  EAST NORRITON; Station 308; 2015-12-20 @ 22:09:17;,19401,EMS: DIZZINESS,2015-12-20 22:12:00,EAST NORRITON,GERMANTOWN PIKE & HANNAH AVE,1
40.2877211,-75.5801752,MARTIN DR & ROMIG RD;  NEW HANOVER; Station 332; 2015-12-20 @ 22:13:24;,19525,EMS: RESPIRATORY EMERGENCY,2015-12-20 22:17:00,NEW HANOVER,MARTIN DR & ROMIG RD,1
40.0596696,-75.0959951,ASHBOURNE RD & CENTRAL AVE; CHELTENHAM; 2015-12-20 @ 22:16:45;,19012,Traffic: DISABLED VEHICLE -,2015-12-20 22:22:00,CHELTENHAM,ASHBOURNE RD & CENTRAL AVE,1
40.2514920,-75.6033497,VILLAGE LN & DEAD END;  LOWER POTTSGROVE; Station 329; 2015-12-20 @ 22:25:20;,,EMS: FALL VICTIM,2015-12-20 22:27:00,LOWER POTTSGROVE,VILLAGE LN & DEAD END,1
40.0791170,-75.2810720,JOSHUA RD & CEDAR GROVE RD;  WHITEMARSH; Station 318; 2015-12-20 @ 22:41:27;,19444,EMS: FALL VICTIM,2015-12-20 22:47:00,WHITEMARSH,JOSHUA RD & CEDAR GROVE RD,1
40.0832460,-75.1276890,OLD YORK RD & MEETINGHOUSE RD; CHELTENHAM; 2015-12-20 @ 22:45:00-Station:STA5;,19027,Fire: FIRE ALARM,2015-12-20 22:47:00,CHELTENHAM,OLD YORK RD & MEETINGHOUSE RD,1
40.1421058,-75.0324630,BYRON RD & ANDREW RD;  LOWER MORELAND; Station 355; 2015-12-20 @ 23:20:38;,19006,EMS: DIABETIC EMERGENCY,2015-12-20 23:22:01,LOWER MORELAND,BYRON RD & ANDREW RD,1
40.1195583,-75.3470376,CORSON ST;  NORRISTOWN; Station 308A; 2015-12-20 @ 23:23:46;,19401,EMS: ASSAULT VICTIM,2015-12-20 23:27:00,NORRISTOWN,CORSON ST,1
40.1221838,-75.2171866,BETHLEHEM PIKE & CAMP HILL RD; WHITEMARSH; 2015-12-20 @ 23:24:05;,19034,Traffic: VEHICLE ACCIDENT -,2015-12-20 23:27:01,WHITEMARSH,BETHLEHEM PIKE & CAMP HILL RD,1
40.1195583,-75.3470376,CORSON ST & W BLACKBERRY ALY;  NORRISTOWN; Station 308A; 2015-12-20 @ 23:23:46;,19401,EMS: ASSAULT VICTIM,2015-12-20 23:32:01,NORRISTOWN,CORSON ST & W BLACKBERRY ALY,1
40.2824484,-75.6087387,NEEDHAMMER RD & MOCK RD;  UPPER POTTSGROVE; Station 329; 2015-12-20 @ 23:41:04;,19464,EMS: NAUSEA/VOMITING,2015-12-20 23:46:00,UPPER POTTSGROVE,NEEDHAMMER RD & MOCK RD,1
40.1271671,-75.2678675,HASTINGS DR & CROMWELL DR;  WHITPAIN; Station 385; 2015-12-20 @ 23:45:43;,19422,EMS: CARDIAC EMERGENCY,2015-12-20 23:47:00,WHITPAIN,HASTINGS DR & CROMWELL DR,1
40.1090929,-75.2726447,PLYMOUTH RD & BUTLER PIKE; PLYMOUTH; 2015-12-20 @ 23:49:16-Station:STA44;,19462,Fire: BUILDING FIRE,2015-12-20 23:52:00,PLYMOUTH,PLYMOUTH RD & BUTLER PIKE,1
40.2062073,-75.5008336,LINFIELD TRAPPE RD & KLINE RD;  UPPER PROVIDENCE; Station 324; 2015-12-20 @ 23:55:09;,19468,EMS: GENERAL WEAKNESS,2015-12-20 23:57:00,UPPER PROVIDENCE,LINFIELD TRAPPE RD & KLINE RD,1
40.2294651,-75.5494200,MULBERRY DR & HEATHER DR;  LIMERICK; Station 324A; 2015-12-20 @ 23:59:28;,19468,EMS: SUBJECT IN PAIN,2015-12-21 00:02:01,LIMERICK,MULBERRY DR & HEATHER DR,1
40.1875957,-75.1321712,GIRARD AVE & WASHINGTON AVE;  HORSHAM; Station 352; 2015-12-21 @ 00:01:55;,19044,EMS: FALL VICTIM,2015-12-21 00:07:00,HORSHAM,GIRARD AVE & WASHINGTON AVE,1
40.1357937,-75.1277693,LAMOTT AVE & RESERVOIR AVE;  ABINGTON; Station 381; 2015-12-21 @ 00:09:53;,19001,EMS: ABDOMINAL PAINS,2015-12-21 00:12:00,ABINGTON,LAMOTT AVE & RESERVOIR AVE,1
40.2199904,-75.1527559,W COUNTY LINE RD & KEITH VALLEY RD; HORSHAM; 2015-12-21 @ 00:20:35;,19044,Traffic: VEHICLE ACCIDENT -,2015-12-21 00:22:00,HORSHAM,W COUNTY LINE RD & KEITH VALLEY RD,1
40.2017281,-75.1227512,W COUNTY LINE RD; HORSHAM; 2015-12-21 @ 00:22:01-Station:STA15;,,Fire: VEHICLE ACCIDENT,2015-12-21 00:26:00,HORSHAM,W COUNTY LINE RD,1
40.0856665,-75.2911256,ROBERTS AVE & HALLOWELL ST;  WHITEMARSH; Station 318; 2015-12-21 @ 00:22:59;,19428,EMS: MEDICAL ALERT ALARM,2015-12-21 00:27:00,WHITEMARSH,ROBERTS AVE & HALLOWELL ST,1
40.0683919,-75.3185526,FORD ST & SIMON ST;  WEST CONSHOHOCKEN; Station 313A; 2015-12-21 @ 00:30:30;,19428,EMS: ANIMAL BITE,2015-12-21 00:32:01,WEST CONSHOHOCKEN,FORD ST & SIMON ST,1
40.3816976,-75.4829256,SINGER WAY & E 8TH ST;  RED HILL; Station 369; 2015-12-21 @ 00:29:25;,18076,EMS: CVA/STROKE,2015-12-21 00:32:01,RED HILL,SINGER WAY & E 8TH ST,1
40.2076940,-75.2758769,WASHINGTON AVE & S SWARTLEY ST;  NORTH WALES; Station 345B; 2015-12-21 @ 00:28:34;,19454,EMS: DIABETIC EMERGENCY,2015-12-21 00:32:01,NORTH WALES,WASHINGTON AVE & S SWARTLEY ST,1
40.1073927,-75.0886884,MOREDON RD & BRYANT LN;  ABINGTON; Station 382; 2015-12-21 @ 00:33:14;,19046,EMS: CVA/STROKE,2015-12-21 00:37:00,ABINGTON,MOREDON RD & BRYANT LN,1
40.2017281,-75.1227512,W COUNTY LINE RD;  HORSHAM; Station 352; 2015-12-21 @ 00:36:20;,,EMS: VEHICLE ACCIDENT,2015-12-21 00:41:01,HORSHAM,W COUNTY LINE RD,1
40.1660423,-75.0867478,BYBERRY RD & DAVISVILLE RD; UPPER MORELAND; 2015-12-21 @ 00:46:01;,19040,Traffic: VEHICLE ACCIDENT -,2015-12-21 00:51:01,UPPER MORELAND,BYBERRY RD & DAVISVILLE RD,1
40.1203307,-75.2713742,HICKORY RD & NARCISSA RD; PLYMOUTH; 2015-12-21 @ 00:49:19;,19462,Traffic: VEHICLE ACCIDENT -,2015-12-21 00:52:01,PLYMOUTH,HICKORY RD & NARCISSA RD,1
40.1190431,-75.2785171,HICKORY RD;  PLYMOUTH; Station 308; 2015-12-21 @ 00:51:10;,19462,EMS: VEHICLE ACCIDENT,2015-12-21 00:56:01,PLYMOUTH,HICKORY RD,1
40.1190431,-75.2785171,HICKORY RD; PLYMOUTH; 2015-12-21 @ 00:55:13-Station:STA44;,19462,Fire: VEHICLE ACCIDENT,2015-12-21 00:56:01,PLYMOUTH,HICKORY RD,1
40.2470909,-75.6532847,KING ST & VANBUSKIRK ALY;  POTTSTOWN; Station 329; 2015-12-21 @ 01:18:40;,19464,EMS: DIABETIC EMERGENCY,2015-12-21 01:21:00,POTTSTOWN,KING ST & VANBUSKIRK ALY,1
40.1431830,-75.1191500,PARK AVE & MORELAND RD;  UPPER MORELAND; Station 381; 2015-12-21 @ 01:20:16;,19090,EMS: LACERATIONS,2015-12-21 01:22:00,UPPER MORELAND,PARK AVE & MORELAND RD,1
40.2006940,-75.6190010,ELLIS WOODS RD & HALTEMAN RD;  CHESTER COUNTY; Station EMS; 2015-12-21 @ 01:24:22;,19465,EMS: BUILDING FIRE,2015-12-21 01:27:00,CHESTER COUNTY,ELLIS WOODS RD & HALTEMAN RD,1
40.1552833,-75.2642296,PENLLYN BLUE BELL PIKE & VILLAGE CIR;  WHITPAIN; Station 385; 2015-12-21 @ 01:36:16;,19422,EMS: LACERATIONS,2015-12-21 01:42:00,WHITPAIN,PENLLYN BLUE BELL PIKE & VILLAGE CIR,1
40.1207039,-75.3388926,WILLOW ST & SCOTT ALY;  NORRISTOWN; Station 308A; 2015-12-21 @ 01:48:02;,19401,EMS: SEIZURES,2015-12-21 01:52:01,NORRISTOWN,WILLOW ST & SCOTT ALY,1
40.1930534,-75.4623315,MAIN ST & E 9TH AVE;  COLLEGEVILLE; Station 324; 2015-12-21 @ 01:56:39;,19426,EMS: ALTERED MENTAL STATUS,2015-12-21 02:02:01,COLLEGEVILLE,MAIN ST & E 9TH AVE,1
40.1255820,-75.3205245,JANEWAY DR & NORTH HILLS DR;  NORRISTOWN; Station 308A; 2015-12-21 @ 02:01:17;,19401,EMS: DIZZINESS,2015-12-21 02:07:01,NORRISTOWN,JANEWAY DR & NORTH HILLS DR,1
40.2431339,-75.6464342,EVANS ST & SOUTH ST;  POTTSTOWN; Station 329; 2015-12-21 @ 02:02:33;,19464,EMS: RESPIRATORY EMERGENCY,2015-12-21 02:07:01,POTTSTOWN,EVANS ST & SOUTH ST,1
40.1271219,-75.4053389,S TROOPER RD;  LOWER PROVIDENCE; Station 322A; 2015-12-21 @ 02:09:09;,19403,EMS: VEHICLE ACCIDENT,2015-12-21 02:11:01,LOWER PROVIDENCE,S TROOPER RD,1
40.1433257,-75.4228190,S TROOPER RD & RT422 UNDERPASS; LOWER PROVIDENCE; 2015-12-21 @ 02:05:57;,,Traffic: VEHICLE ACCIDENT -,2015-12-21 02:11:01,LOWER PROVIDENCE,S TROOPER RD & RT422 UNDERPASS,1
40.1433257,-75.4228190,S TROOPER RD & RT422 UNDERPASS; LOWER PROVIDENCE; 2015-12-21 @ 02:08:20;,,Traffic: VEHICLE ACCIDENT -,2015-12-21 02:11:01,LOWER PROVIDENCE,S TROOPER RD & RT422 UNDERPASS,1
40.1753040,-75.1281576,EASTON RD & PINE AVE;  HORSHAM; Station 352; 2015-12-21 @ 02:24:34;,19044,EMS: CARDIAC EMERGENCY,2015-12-21 02:27:00,HORSHAM,EASTON RD & PINE AVE,1
40.1079176,-75.1633472,EDGE HILL RD & LIMEKILN PIKE;  ABINGTON; Station 383; 2015-12-21 @ 02:26:53;,19038,EMS: RESPIRATORY EMERGENCY,2015-12-21 02:32:00,ABINGTON,EDGE HILL RD & LIMEKILN PIKE,1
40.0072359,-75.2137950,E CITY AVE & MONUMENT RD; LOWER MERION; 2015-12-21 @ 02:30:34;,19131,Traffic: VEHICLE ACCIDENT -,2015-12-21 02:32:01,LOWER MERION,E CITY AVE & MONUMENT RD,1
40.0025642,-75.2236498,E CITY AVE & N 47TH ST; LOWER MERION; 2015-12-21 @ 02:41:58;,19004,Traffic: VEHICLE ACCIDENT -,2015-12-21 02:47:01,LOWER MERION,E CITY AVE & N 47TH ST,1
40.2355252,-75.2142093,PHEASANT RUN & STREAM VIEW DR;  MONTGOMERY; Station 345A; 2015-12-21 @ 03:13:11;,19454,EMS: HEMORRHAGING,2015-12-21 03:17:00,MONTGOMERY,PHEASANT RUN & STREAM VIEW DR,1
40.1178920,-75.3511649,W MAIN ST & CHAIN ST; NORRISTOWN; 2015-12-21 @ 03:13:14;,19401,Traffic: DISABLED VEHICLE -,2015-12-21 03:17:01,NORRISTOWN,W MAIN ST & CHAIN ST,1
40.2452888,-75.5332566,MADISON CT & PRESIDENTIAL DR;  LIMERICK; Station 324A; 2015-12-21 @ 03:16:38;,19468,EMS: CVA/STROKE,2015-12-21 03:22:00,LIMERICK,MADISON CT & PRESIDENTIAL DR,1
40.1265672,-75.1368180,RADCLIFFE AVE & COLONIAL AVE;  ABINGTON; Station 381; 2015-12-21 @ 03:28:18;,19001,EMS: UNKNOWN MEDICAL EMERGENCY,2015-12-21 03:31:00,ABINGTON,RADCLIFFE AVE & COLONIAL AVE,1
40.1134927,-75.1633953,CRICKET AVE & PINE AVE;  ABINGTON; Station 383; 2015-12-21 @ 03:44:28;,19038,EMS: RESPIRATORY EMERGENCY,2015-12-21 03:47:01,ABINGTON,CRICKET AVE & PINE AVE,1
40.1498270,-75.2202128,SOUTHERN AVE & S SPRING GARDEN ST; AMBLER; 2015-12-21 @ 03:43:44;,19002,Traffic: DISABLED VEHICLE -,2015-12-21 03:47:01,AMBLER,SOUTHERN AVE & S SPRING GARDEN ST,1
40.2636679,-75.6312309,SPRUCE ST & MASTER ST;  POTTSTOWN; Station 329; 2015-12-21 @ 03:46:13;,19464,EMS: MEDICAL ALERT ALARM,2015-12-21 03:51:00,POTTSTOWN,SPRUCE ST & MASTER ST,1
40.1537535,-75.1216041,EASTON RD & LAWNTON RD;  UPPER MORELAND; Station 381; 2015-12-21 @ 03:54:39;,19090,EMS: FALL VICTIM,2015-12-21 03:57:00,UPPER MORELAND,EASTON RD & LAWNTON RD,1
39.9954391,-75.2678141,REMINGTON RD & LANCASTER AVE; LOWER MERION; 2015-12-21 @ 03:54:31;,19096,Traffic: VEHICLE ACCIDENT -,2015-12-21 03:57:01,LOWER MERION,REMINGTON RD & LANCASTER AVE,1
40.1134927,-75.1633953,CRICKET AVE & PINE AVE; ABINGTON; 2015-12-21 @ 04:02:05-Station:STA400;,19038,Fire: FIRE SPECIAL SERVICE,2015-12-21 04:06:00,ABINGTON,CRICKET AVE & PINE AVE,1
40.1970846,-75.1265225,BUTTERNUT DR & CYPRESS LN;  HORSHAM; Station 352; 2015-12-21 @ 04:29:16;,19040,EMS: DIZZINESS,2015-12-21 04:32:00,HORSHAM,BUTTERNUT DR & CYPRESS LN,1
40.1059231,-75.3970363,DEER CREEK DR & GEERDES BLVD;  UPPER MERION; Station 317; 2015-12-21 @ 04:31:26;,19406,EMS: CARDIAC EMERGENCY,2015-12-21 04:37:01,UPPER MERION,DEER CREEK DR & GEERDES BLVD,1
40.2470021,-75.6525972,KING ST & N YORK ST;  POTTSTOWN; Station 329; 2015-12-21 @ 04:43:14;,19464,EMS: ALTERED MENTAL STATUS,2015-12-21 04:47:00,POTTSTOWN,KING ST & N YORK ST,1
40.1294478,-75.3120097,NEW HOPE ST & SAW MILL CT;  EAST NORRITON; Station 308; 2015-12-21 @ 04:46:04;,19401,EMS: FALL VICTIM,2015-12-21 04:51:00,EAST NORRITON,NEW HOPE ST & SAW MILL CT,1
40.1723141,-75.4927278,RT422  & RAMP RT422 EB TO RT29; UPPER PROVIDENCE; 2015-12-21 @ 05:07:43;,,Traffic: VEHICLE ACCIDENT -,2015-12-21 05:12:00,UPPER PROVIDENCE,RT422  & RAMP RT422 EB TO RT29,1
40.2514920,-75.6033497,STUART DR & DEAD END;  LOWER POTTSGROVE; Station 329; 2015-12-21 @ 05:15:20;,,EMS: CARDIAC EMERGENCY,2015-12-21 05:17:01,LOWER POTTSGROVE,STUART DR & DEAD END,1
40.0956518,-75.2448770,FOX HOUND DR & MARBLE HL;  WHITEMARSH; Station 318; 2015-12-21 @ 05:12:22;,19444,EMS: RESPIRATORY EMERGENCY,2015-12-21 05:17:01,WHITEMARSH,FOX HOUND DR & MARBLE HL,1
40.2358266,-75.2910977,ROSEMONT AVE & WHITES RD; UPPER GWYNEDD; 2015-12-21 @ 05:13:31-Station:STA80;,19446,Fire: FIRE ALARM,2015-12-21 05:17:01,UPPER GWYNEDD,ROSEMONT AVE & WHITES RD,1
40.2890267,-75.3995896,MAIN ST & OLD SUMNEYTOWN PIKE;  LOWER SALFORD; Station 344; 2015-12-21 @ 05:20:32;,19438,EMS: FALL VICTIM,2015-12-21 05:22:00,LOWER SALFORD,MAIN ST & OLD SUMNEYTOWN PIKE,1
40.1021506,-75.2868382,YELLOWSTONE RD & QUEENS RD;  PLYMOUTH; Station 308; 2015-12-21 @ 05:45:30;,19462,EMS: SUBJECT IN PAIN,2015-12-21 05:47:00,PLYMOUTH,YELLOWSTONE RD & QUEENS RD,1
40.2358266,-75.2910977,ROSEMONT AVE & WHITES RD; UPPER GWYNEDD; 2015-12-21 @ 05:44:31-Station:STA80;,19446,Fire: FIRE ALARM,2015-12-21 05:47:00,UPPER GWYNEDD,ROSEMONT AVE & WHITES RD,1
40.1370469,-75.3171588,DEKALB PIKE & COLONIAL DR;  EAST NORRITON; Station 308; 2015-12-21 @ 05:49:45;,19401,EMS: UNRESPONSIVE SUBJECT,2015-12-21 05:52:01,EAST NORRITON,DEKALB PIKE & COLONIAL DR,1
40.1370469,-75.3171588,DEKALB PIKE & COLONIAL DR; EAST NORRITON; 2015-12-21 @ 05:50:29-Station:STA61;,19401,Fire: FIRE ALARM,2015-12-21 05:52:01,EAST NORRITON,DEKALB PIKE & COLONIAL DR,1
40.0698321,-75.3162951,BLUEROUTE  & BALLIGOMINGO RD UNDERPASS; WEST CONSHOHOCKEN; 2015-12-21 @ 05:50:09;,,Traffic: VEHICLE ACCIDENT -,2015-12-21 05:52:01,WEST CONSHOHOCKEN,BLUEROUTE  & BALLIGOMINGO RD UNDERPASS,1
40.1130613,-75.1192289,SUSQUEHANNA RD & HUNTINGDON RD;  ABINGTON; Station 381; 2015-12-21 @ 05:53:42;,19046,EMS: HEAD INJURY,2015-12-21 05:57:01,ABINGTON,SUSQUEHANNA RD & HUNTINGDON RD,1
40.0909145,-75.2070697,PAPER MILL RD & SKYLINE DR;  SPRINGFIELD; Station 311; 2015-12-21 @ 05:59:02;,19038,EMS: RESPIRATORY EMERGENCY,2015-12-21 06:02:01,SPRINGFIELD,PAPER MILL RD & SKYLINE DR,1
40.2358266,-75.2910977,ROSEMONT AVE & WHITES RD; UPPER GWYNEDD; 2015-12-21 @ 06:10:41-Station:STA80;,19446,Fire: FIRE INVESTIGATION,2015-12-21 06:12:00,UPPER GWYNEDD,ROSEMONT AVE & WHITES RD,1
40.1825726,-75.5406694,ADAMS ST & WALNUT ST; ROYERSFORD; 2015-12-21 @ 06:14:57-Station:STA98;,19468,Fire: FIRE ALARM,2015-12-21 06:17:00,ROYERSFORD,ADAMS ST & WALNUT ST,1
40.1825726,-75.5406694,ADAMS ST & WALNUT ST;  ROYERSFORD; Station 325; 2015-12-21 @ 06:19:41;,19468,EMS: FIRE ALARM,2015-12-21 06:21:00,ROYERSFORD,ADAMS ST & WALNUT ST,1
40.2052931,-75.2550325,MEETINGHOUSE RD & DEKALB PIKE;  LOWER GWYNEDD; Station 351; 2015-12-21 @ 06:20:54;,19454,EMS: FALL VICTIM,2015-12-21 06:22:00,LOWER GWYNEDD,MEETINGHOUSE RD & DEKALB PIKE,1
40.1180645,-75.3071013,BELVOIR RD & SANDY HILL RD;  PLYMOUTH; Station 308; 2015-12-21 @ 06:35:46;,19462,EMS: HEMORRHAGING,2015-12-21 06:37:00,PLYMOUTH,BELVOIR RD & SANDY HILL RD,1
40.3729226,-75.4858008,STONEHAVEN DR & WEXFORD DR;  RED HILL; Station 369; 2015-12-21 @ 06:44:23;,18076,EMS: DIABETIC EMERGENCY,2015-12-21 06:47:00,RED HILL,STONEHAVEN DR & WEXFORD DR,1
40.1306694,-75.1425542,NOLEN RD & TURNER AVE;  ABINGTON; Station 381; 2015-12-21 @ 06:49:36;,19001,EMS: SEIZURES,2015-12-21 06:52:01,ABINGTON,NOLEN RD & TURNER AVE,1
40.1356644,-75.1239870,ARNOLD AVE & RUBICAM AVE;  ABINGTON; Station 381; 2015-12-21 @ 06:52:38;,19090,EMS: UNKNOWN MEDICAL EMERGENCY,2015-12-21 06:56:00,ABINGTON,ARNOLD AVE & RUBICAM AVE,1
40.1990283,-75.4765922,MAIN ST & W 5TH AVE;  TRAPPE; Station 324; 2015-12-21 @ 06:55:09;,19426,EMS: SEIZURES,2015-12-21 06:57:01,TRAPPE,MAIN ST & W 5TH AVE,1
40.2290075,-75.3878525,SCHUYLKILL RD & RAMP RT724 TO RT100 SB;  CHESTER COUNTY; Station 3A84; 2015-12-21 @ 06:52:26;,,EMS: SUBJECT IN PAIN,2015-12-21 06:57:01,CHESTER COUNTY,SCHUYLKILL RD & RAMP RT724 TO RT100 SB,1
39.9991037,-75.2375615,OLD LANCASTER RD & UPLAND TER;  LOWER MERION; Station 313; 2015-12-21 @ 06:59:25;,19066,EMS: HEAD INJURY,2015-12-21 07:02:00,LOWER MERION,OLD LANCASTER RD & UPLAND TER,1
40.2664750,-75.4027808,HARLEYSVILLE PIKE & OLD MORRIS RD;  LOWER SALFORD; Station 344; 2015-12-21 @ 07:03:45;,19438,EMS: RESPIRATORY EMERGENCY,2015-12-21 07:07:00,LOWER SALFORD,HARLEYSVILLE PIKE & OLD MORRIS RD,1
40.1164426,-75.2378258,JOSHUA RD & CANNON HILL RD; WHITEMARSH; 2015-12-21 @ 07:03:57;,19034,Traffic: VEHICLE ACCIDENT -,2015-12-21 07:07:00,WHITEMARSH,JOSHUA RD & CANNON HILL RD,1
40.0243721,-75.2948697,ROSE LN & LAUREL LN; LOWER MERION; 2015-12-21 @ 07:06:50-Station:STA25;,19041,Fire: FIRE ALARM,2015-12-21 07:12:01,LOWER MERION,ROSE LN & LAUREL LN,1
40.2315111,-75.6545599,URNER ST & S HANOVER ST;  CHESTER COUNTY; Station 3A84; 2015-12-21 @ 07:15:01;,19465,EMS: UNCONSCIOUS SUBJECT,2015-12-21 07:17:00,CHESTER COUNTY,URNER ST & S HANOVER ST,1
40.1470714,-75.0495925,BLACK ANGUS DR & FURROW LN;  LOWER MORELAND; Station 355; 2015-12-21 @ 07:20:43;,19006,EMS: CARDIAC EMERGENCY,2015-12-21 07:22:01,LOWER MORELAND,BLACK ANGUS DR & FURROW LN,1
40.2566279,-75.2612699,LINE ST & COWPATH RD;  HATFIELD TOWNSHIP; Station 345; 2015-12-21 @ 07:31:35;,19446,EMS: RESPIRATORY EMERGENCY,2015-12-21 07:37:00,HATFIELD TOWNSHIP,LINE ST & COWPATH RD,1
40.3265128,-75.6205360,PHILADELPHIA AVE & WILLIAMS WAY; DOUGLASS; 2015-12-21 @ 07:36:29;,19525,Traffic: ROAD OBSTRUCTION -,2015-12-21 07:41:01,DOUGLASS,PHILADELPHIA AVE & WILLIAMS WAY,1
40.4083768,-75.5060092,W 5TH ST;  EAST GREENVILLE; Station 369; 2015-12-21 @ 07:36:54;,18041,EMS: CARDIAC EMERGENCY,2015-12-21 07:42:00,EAST GREENVILLE,W 5TH ST,1
40.0249667,-75.2829046,VALLEY RD & MT PLEASANT RD;  LOWER MERION; Station 313A; 2015-12-21 @ 07:42:04;,,EMS: FALL VICTIM,2015-12-21 07:47:01,LOWER MERION,VALLEY RD & MT PLEASANT RD,1
40.2480758,-75.6453841,EVANS ST & WALNUT ST;  POTTSTOWN; Station 329; 2015-12-21 @ 07:43:42;,19464,EMS: RESPIRATORY EMERGENCY,2015-12-21 07:47:01,POTTSTOWN,EVANS ST & WALNUT ST,1
