business_id,date,review_id,stars,text,type,user_id,cool,useful,funny
DnA5Ec7DOvaaCxmnLx2iYw,2012-12-08,mJHnR7SYE54ObVjBoNdcEA,4,"I went back tonite for more LFC. 

This time, the chicken pieces seems to be a little bit bigger than last time. The menu now has a disclaimer saying that some sides may incur an additional charge.  That was two of my gripes on my first visit, so check and check.. 

This time, I ordered an 8pc with 2 large sides...As stated above, chicken was bigger, and it was hot and moist..perfectly seasoned. For sides, I ordered the sweet corn nuggets and mac and cheese. They had run out of mac and cheese and had to make more. It took about 10 minutes to make. Was it worth the wait? It was fresh, REAL macaroni and cheese, baked in the oven, not some ""out of the box"" variety. It was made with real cheese, as witnessed by the stringy cheese when eaten. My comment here is that I prefer a more creamy variety than what it was. But it definitely was better than Kraft mac & cheese in a box. 

The sweet corn nuggets were incredible. Not sure if they are something they make fresh or if it comes out of a freezer bag, but they were delicious little morsels. Nuggets of corn kernals, surrounded by a light crunchy coating and deep fried. 

I wanted to try out their fried shrimp, so I got an ""add on"" of 4 fried shrimp ($1.99). At first view, I was disappointed. What I got were 4 very small (think MAYBE 45-50 sized shrimp). They were not even butterflied, which would have made them appear bigger). But upon tasting them, I really enjoyed the flavor. They appeared to be freshly breaded (is it the same seasoned flour used for the chicken?) and were very tasty. My suggestion here would be to 1) butterfly the shrimp and 2) get a slightly larger shrimp (even if it means a price increase).
 
With my second trip to LFC, I am becoming an even bigger fan..Tasty chicken, good sides, a clean restaurant, and nice employees.",review,cFoiVWF42HSXQEtqxDvdWQ,1,1,1
duHUQFn7K-Ybs1rPI4AOEQ,2011-02-18,oaZpNjMgTYOaiAJ1I17zyQ,4,"Attention margarita lovers- you MUST order the Chambord Margarita. Delicious (and dangerous) and oh so tasty!

The restaurant is always busy because it is at Fashion Square but the service is always prompt. The patio/bar area upstairs is open seating so you can usually snag a table up there even during busy times.

The cornbread they bring to your table is really yummy but sometimes you have to ask for it to make sure that they bring you some.

I have had a large variety of of things on the menu and never been disappointed. The seasonal menus they offer are great as well and i definitely recommend branching out and ordering off of that menu every once in a while.

Definitely our ""go to"" place for drinks and dinner.",review,rXrJkICbrO7SEvKNZlrPkA,0,2,0
c7VgGP8xT25OSReok6fwcQ,2011-09-12,fYob74usntFSxqgp8ycPjw,5,"Tiffany @ the chanel counter. 
Tana in the lingerie department. 

these are my go-to girls for everything. i bring all of my purchases to them bc they are THAT much better than everyone else. except shoes because the shoe people know how to work that confusing back shoe room. 

but everything else: make up, accessories, clothes....all to one of these girls. i recommend you only work with them as well :)",review,hFtlFksrcLaWHGPNa6SmeA,4,5,3
5UH0FGpE2Ge3FkUlS8MUMg,2009-02-05,p4T4ZN97CdkJ0KLAfq-uYA,3,"I tried the shrimp and chips and they were tasty.  The shrimp was a little salty, but with the dipping sauce they tasted fine.  I liked the ""chips"" a lot.  After reading the other review I'm nervous to try the fish and chips.",review,nGuemQk8wCFyohPz3Z-big,0,0,0
uS2T2BMt7_EE7mhM3m3I7w,2009-09-01,zy43GWc0gjbsUsGRwsPZzA,4,"One of the best sports bars in the valley. Ton's of screens (although some of the big screen projectors could be updated). Nice big drafts and the food is always tasty. Try the teriyaki chicken sandwich with fries it's awesome. Upstairs they have shuffleboard and pool tables. Golden tee 2009 downstairs with another pool table. If you like loud sports bars where the patrons get into the game this is the spot to go. Plenty of fun to be had. People say too many kids but I guess I go later on at night and never have seen a problem with little kids.?. The service is on and off here, sometimes it's been great sometimes it's been useless.",review,nN3Ym_sgqI5EQuC4AIJprA,0,0,0
JhupPnWfNlMJivnWB5druA,2011-04-25,I2KXAFlusCKgfuWEU9OZUQ,5,"Yeah it was good. My wife & I went with 2 other foodie couples, who are good friends, for our monthly ""side dish"" function.  The food was all fantastic.  All 5 of the other people in our group were drinking martinis, which they all said were very tasty as well, but at $12-$16 per, I'm a little put off.  I'm more of a beer guy anyway, so I had a couple of craft-brews that are not available everywhere, and then settled on a Firestone DBA -- a very very tasty beer -- and had several of those.  Great food, great booze, club music atmosphere is pretty cool. Outdoor area is excellent. Felt like an idiot when I had to ask where the mens room was only to turn around and find that the huge wall of a door was right behind me and said ""he"" in huge letters on the bottom of the door.  Oh and then (6 or 7 strong beers into the evening) I found that the mirror next to the (only) urinal in the mens room misled me into believing there was a second urinal, which I tried unsuccessfully to walk to.  Why is that guy walking directly toward me?  Oh, it's me.  In the mirror. Dumbass.  So then (after relieving myself in the actual urinal) I go back out to the table to tell the story about trying to use the urinal in the mens room that doens't exist, and somebody else says ""yeah the same fucking thing happened to me too!"" so I don't feel like such a dumbass anymore.  Fun night.",review,azj8vFl7JuSyHqamSVhd4A,0,0,0
1QxI2IP3XfndDAY8nyZVPg,2011-03-06,h0HT8EswtP2ROQf-nTODWQ,4,"It is ALWAYS fun & enlightening to visit an Apple Store as their employees are ALWAYS so helpful!.....now this store is somewhat small and has ""sleepy Scottsdale"" hours of opporation.....opening at noon on Sunday???!!!!.... How 1965 of them.....used to the exceptional hours at the store on  767 5th Avenue in NYC and their 24/7.....but you CAN schedule genius classes as early as 9:00......so all in all another great Apple Store experience and Will be back for iPad 2 next week!",review,u1IC7xORIeAkJEt6n4p3_A,0,1,0
KVq-1WEJNKK2NqFC7nUoRg,2009-06-06,DBsqh6uvt5VvWSCGlWZpsw,3,"If you happen to get lost and wander by the gun show at the Coliseum, be sure to stop here. A little whole in the wall of a former Wendy's, this place rocks the steak taco world.

My favorite is the ""jaz"". Carne asada + cheese + peppers/onions = yum!!!

The barbacoa and chicken tacos are tasty, but I wouldn't say they'd knock you off your feet. Definitely go carne asada and defintely try this place.",review,188v8fiXebMrsPAB4PJ_PQ,2,2,2
-AAig9FG0s8gYE4f8GfowQ,2009-03-31,PXDF0BsdQ3L_v0hMqXNLQA,5,"I love this place! I love that it's to-go only (no 3 hour waits, like Pizzaria Bianco), and the mozzarella is mouth watering. 
Please try the mozzarella, tomato, basil sandwich. You won't regret it!",review,tZL60BEoU-NVHK8OsBiN3Q,1,1,1
6sELDdbWi_Cjwp5uZ8PmGw,2010-06-21,ZucxvCvKaw7ViaKU00HYGg,5,"Ice Ice Baby...
Ice Ice Baby...

All right stop collaborate and listen;
Ice Now is here and it's got my attention 
Make some drinks - not warm but frosty;
And believe me when I say they are not costly
Will it ever melt? yo I don't know.
Give them a call and they'll show
To the extreme I yelp like a sandal;
Ice your drinks and get lit like a candle
... Ice ice baby

PS - not sure where the sandal line came in but writing a review in lyric form is a challenge!  This is the best I can do for now...

Need ice for an event?  Call Ice Now! They offer free delivery and their pricing is surprisingly cheap.

And good luck getting the Ice Ice Baby lyrics out of your head... (sorry)!",review,fczQCSmaWF78toLEmb0Zsw,8,7,10
Sodko0hlMg7F5doNJGKcWQ,2012-05-09,2EVZlVaf6LxUKWgF6SNLGA,4,"I'm just glad that they brought back the Strawberry ""fields"" salad.  Yummo!  Fresh greens, goat cheese, fresh strawberries, bell peppers, onions, glazed pecans, chicken and this amazing viniagrette dressing! Wowwy Mowwy!  Oh, and it comes with a crusty buttery cheesy bread.  I have had a few run ins with bad waiter service, but the manager was always quick to come by our table to ask if anything else was needed.  As long as I get what I ordered and I dont have to poke around their tables to make ""eye contact"" with my server I'm ok.  They know they will get a mideocre tip if their service is so-so.  It's on them.  My mother got a red velvet cupcake on the house for her birthday! That was nice.",review,vcywddFwcXuE-cIlQfouiA,0,1,0
LRuIY8JFqadCSYLo242MGg,2011-05-28,-ElU8lXSX9Yz001EK2lG_Q,3,"3/5

the sandwiches are huge. i'm not to bent on the whole freedom fries this and such on the menu, but it is AZ so i guess that is how it runs.",review,WPjR6viRLglxD_BMztch2g,0,1,0
V5QdxePG-pGPXVPHSLLM9A,2010-08-21,tVxzP18vBkMn6tMaxwv7LA,2,"Good lord.  I don't ask for much.  I ordered a slice of quiche and an iced coffee.  They didn't have to bake the quiche, just warm it up.  I waited 15 minutes and then went to the counter to ask for it.  The server looked confused and the Guy who took my order said he ""got lost.""  I heard the server apologize to at least three tables (but not to me).  She told one guy the toaster burned his cinnamon raisin bagel (the last one in the shop) and insisted repeatedly that SHE didn't burn it--it was the toaster's fault.  Quiche was tasty, though.  The server said it was mushroom and spinach, so I had to wonder for a minute what the bright red things in my quiche were...then, I figured out it was mushroom and chard.  Coffee was ""eh.""  The floor looked dirty.  There was a paper towel in the toilet.  Ok, I'm nit-picking now.  The place was moderately busy; the small private parking lot was full.  Fortunately, I was on my scooter, so I could squeeze into a non-parking space easily.",review,2LCrT_BOJvGV4xi_lmoRcA,0,0,0
621ZMZH68DilrRgBRw1R6A,2011-12-08,M1LxHqmnzohCNyLamfbmow,5,I love Dr. Scott!! He is the funniest doctor I've ever met and he makes me feel good too! Dr. Scott is always willing to bend over backwards to make sure you are provided the best service and treatment possible. The massage therapists rock too! I will be a lifelong patient of Integrated Chiropractic.,review,PoLTut88ZmgFsnFvsTy5XQ,0,0,0
kUvJiI7teJ--m5i1ReG58w,2012-03-07,tvp0cGaYy1n-u6OVnTJyLQ,5,"Total wine totally takes a crap on Bev Mo. This store has everything! The employees are also very knowledgeable. The other day we went in and my husband insisted I try red wine instead of sticking to my usual Riesling (I don't like change). So we asked one of the employees and he asked me a few questions then suggested a bottle of Malbec. The Malbec tasted amazing! I was so happy. For those of you who don't know, it's not only wine! You can find everything else. Total wine has helped us stock our bar and entertain our guests. Also, don't forget to chill your bottles before you leave!",review,XXVfsLunIiz3xDeK17aHFQ,0,0,1
GjvIDOEhdQB1oPrFeSpxBw,2012-11-13,BBSQvT-lBFuiTBc80XummA,5,Try the Moroccan Chicken on the low calorie menu.  I was really surprised at how great it is.,review,E5qFR0RBQBoXx8FbrOkdbw,1,0,0
7_7fxuG9ESAFmx-AiMsJHg,2009-08-15,m6IduNPjU-3opMt-z9Zt4A,3,"This is a decent place to go see various types of electronic dance music.  It's not an insane place that will make you want to vomit or gouge out your eyes (i.e., Myst, et al).  The times I've been here, the people here seem pretty decent, though there is the share of ridiculous folks. 

The bar service generally isn't very good, and you can expect to wait a while to get a drink.  The place is pretty small, so if you're seeing a big act, you will be tightly packed and wait a while to get upstairs (one up - one down when filled).  And be wary, you're liable to get second-hand pepper sprayed from one of the neighboring bars/clubs.  The bathrooms are small, and the Men's has no door on the stall (gee, I wonder why...).

On the plus side, the music is usually good, and they stay open past 2AM (wtf is with you people and ""liquor laws""?).",review,rmUJGvphy7GXY9Y_kGutgA,1,2,1
